NAME,RT,C,1,"Record Type"
VAL,FINCP,N,7,1,9999999,"Total family income in dollars (Components are rounded)"
NAME,FPARC,C,1,"Family presence and age of related children"
VAL,FPARC,C,1,"b","b","N/A (GQ/vacant/not a family)"
VAL,FPARC,C,1,"1","1","With related children under 5 years only"
VAL,FPARC,C,1,"2","2","With related children 5 to 17 years only"
VAL,FPARC,C,1,"3","3","With related children under 5 years and 5 to 17 years"
VAL,FPARC,C,1,"4","4","No related children"
NAME,GRNTP,N,4,"Gross rent (monthly amount, use ADJHSG to adjust GRNTP to constant dollars)"
VAL,GRNTP,N,4,bbbb,bbbb,"N/A (GQ/vacant/owned or being bought/occupied without rent payment)"
VAL,GRNTP,N,4,1,9999,"$1 - $9999 (Components are rounded)"
NAME,GRPIP,N,3,"Gross rent as a percentage of household income past 12 months"
VAL,GRPIP,N,3,bbb,bbb,"N/A (GQ/vacant/owned or being bought/occupied without rent payment/no household income)"
VAL,GRPIP,N,3,1,100,"1% to 100%"
VAL,GRPIP,N,3,101,101,"101% or more"
NAME,HHL,C,1,"Household language"
VAL,HHL,C,1,"b","b","N/A (GQ/vacant)"
VAL,HHL,C,1,"1","1","English only"
VAL,HHL,C,1,"2","2","Spanish"
VAL,HHL,C,1,"3","3","Other Indo-European languages"
VAL,HHL,C,1,"4","4","Asian and Pacific Island languages"
VAL,HHL,C,1,"5","5","Other language"
NAME,HHLANP,C,4,"Detailed household language"
VAL,HHLANP,C,4,"bbbb","bbbb","N/A (GQ/vacant)"
VAL,HHLANP,C,4,"1000","1000","Jamaican Creole English"
VAL,HHLANP,C,4,"1025","1025","Other English-based Creole languages"
VAL,HHLANP,C,4,"1055","1055","Haitian"
VAL,HHLANP,C,4,"1069","1069","Kabuverdianu"
VAL,HHLANP,C,4,"1110","1110","German"
VAL,HHLANP,C,4,"1120","1120","Swiss German"
VAL,HHLANP,C,4,"1125","1125","Pennsylvania German"
VAL,HHLANP,C,4,"1130","1130","Yiddish"
VAL,HHLANP,C,4,"1132","1132","Dutch"
VAL,HHLANP,C,4,"1134","1134","Afrikaans"
VAL,HHLANP,C,4,"1140","1140","Swedish"
VAL,HHLANP,C,4,"1141","1141","Danish"
VAL,HHLANP,C,4,"1142","1142","Norwegian"
VAL,HHLANP,C,4,"1155","1155","Italian"
VAL,HHLANP,C,4,"1170","1170","French"
VAL,HHLANP,C,4,"1175","1175","Cajun French"
VAL,HHLANP,C,4,"1200","1200","Spanish"
VAL,HHLANP,C,4,"1210","1210","Portuguese"
VAL,HHLANP,C,4,"1220","1220","Romanian"
VAL,HHLANP,C,4,"1231","1231","Irish"
VAL,HHLANP,C,4,"1235","1235","Greek"
VAL,HHLANP,C,4,"1242","1242","Albanian"
VAL,HHLANP,C,4,"1250","1250","Russian"
VAL,HHLANP,C,4,"1260","1260","Ukrainian"
VAL,HHLANP,C,4,"1262","1262","Czech"
VAL,HHLANP,C,4,"1263","1263","Slovak"
VAL,HHLANP,C,4,"1270","1270","Polish"
VAL,HHLANP,C,4,"1273","1273","Bulgarian"
VAL,HHLANP,C,4,"1274","1274","Macedonian"
VAL,HHLANP,C,4,"1275","1275","Serbocroatian"
VAL,HHLANP,C,4,"1276","1276","Bosnian"
VAL,HHLANP,C,4,"1277","1277","Croatian"
VAL,HHLANP,C,4,"1278","1278","Serbian"
VAL,HHLANP,C,4,"1281","1281","Lithuanian"
VAL,HHLANP,C,4,"1283","1283","Latvian"
VAL,HHLANP,C,4,"1288","1288","Armenian"
VAL,HHLANP,C,4,"1290","1290","Farsi"
VAL,HHLANP,C,4,"1292","1292","Dari"
VAL,HHLANP,C,4,"1315","1315","Kurdish"
VAL,HHLANP,C,4,"1327","1327","Pashto"
VAL,HHLANP,C,4,"1340","1340","India N.E.C."
VAL,HHLANP,C,4,"1350","1350","Hindi"
VAL,HHLANP,C,4,"1360","1360","Urdu"
VAL,HHLANP,C,4,"1380","1380","Bengali"
VAL,HHLANP,C,4,"1420","1420","Punjabi"
VAL,HHLANP,C,4,"1435","1435","Konkani"
VAL,HHLANP,C,4,"1440","1440","Marathi"
VAL,HHLANP,C,4,"1450","1450","Gujarati"
VAL,HHLANP,C,4,"1500","1500","Nepali"
VAL,HHLANP,C,4,"1525","1525","Pakistan N.E.C."
VAL,HHLANP,C,4,"1530","1530","Sinhala"
VAL,HHLANP,C,4,"1540","1540","Other Indo-Iranian languages"
VAL,HHLANP,C,4,"1564","1564","Other Indo-European languages"
VAL,HHLANP,C,4,"1565","1565","Finnish"
VAL,HHLANP,C,4,"1582","1582","Hungarian"
VAL,HHLANP,C,4,"1675","1675","Turkish"
VAL,HHLANP,C,4,"1690","1690","Mongolian"
VAL,HHLANP,C,4,"1730","1730","Telugu"
VAL,HHLANP,C,4,"1737","1737","Kannada"
VAL,HHLANP,C,4,"1750","1750","Malayalam"
VAL,HHLANP,C,4,"1765","1765","Tamil"
VAL,HHLANP,C,4,"1900","1900","Khmer"
VAL,HHLANP,C,4,"1960","1960","Vietnamese"
VAL,HHLANP,C,4,"1970","1970","Chinese"
VAL,HHLANP,C,4,"2000","2000","Mandarin"
VAL,HHLANP,C,4,"2030","2030","Min Nan Chinese"
VAL,HHLANP,C,4,"2050","2050","Cantonese"
VAL,HHLANP,C,4,"2100","2100","Tibetan"
VAL,HHLANP,C,4,"2160","2160","Burmese"
VAL,HHLANP,C,4,"2270","2270","Chin languages"
VAL,HHLANP,C,4,"2350","2350","Karen languages"
VAL,HHLANP,C,4,"2430","2430","Thai"
VAL,HHLANP,C,4,"2475","2475","Lao"
VAL,HHLANP,C,4,"2525","2525","Iu Mien"
VAL,HHLANP,C,4,"2535","2535","Hmong"
VAL,HHLANP,C,4,"2560","2560","Japanese"
VAL,HHLANP,C,4,"2575","2575","Korean"
VAL,HHLANP,C,4,"2715","2715","Malay"
VAL,HHLANP,C,4,"2770","2770","Indonesian"
VAL,HHLANP,C,4,"2850","2850","Other languages of Asia"
VAL,HHLANP,C,4,"2910","2910","Filipino"
VAL,HHLANP,C,4,"2920","2920","Tagalog"
VAL,HHLANP,C,4,"2950","2950","Cebuano"
VAL,HHLANP,C,4,"3150","3150","Ilocano"
VAL,HHLANP,C,4,"3190","3190","Other Philippine languages"
VAL,HHLANP,C,4,"3220","3220","Chamorro"
VAL,HHLANP,C,4,"3270","3270","Marshallese"
VAL,HHLANP,C,4,"3350","3350","Chuukese"
VAL,HHLANP,C,4,"3420","3420","Samoan"
VAL,HHLANP,C,4,"3500","3500","Tongan"
VAL,HHLANP,C,4,"3570","3570","Hawaiian"
VAL,HHLANP,C,4,"3600","3600","Other Eastern Malayo-Polynesian languages"
VAL,HHLANP,C,4,"4500","4500","Arabic"
VAL,HHLANP,C,4,"4545","4545","Hebrew"
VAL,HHLANP,C,4,"4560","4560","Assyrian Neo-Aramaic"
